# Per-file provenance for mirror/. Paths are relative to mirror/.
# origin_mtime = when RAMSOFT wrote the file (origin Last-Modified).
# wayback_capture = the Internet Archive capture this copy came from,
#   as a 14-digit YYYYMMDDhhmmss timestamp usable directly in a replay URL.
# path	sha256	origin_mtime	wayback_capture	bytes	cdx_digest_check	origin_etag	origin_server
www.ramsoft.bbk.org/demos/enlight97/noumenon.zip	512d3ef5bb6986b34f6c5086fc1217dc1a3e519139709ea8de350c459429db65	2000-07-28T18:05:51Z	20060508120133	42149	ok	7562cc-a4a5-3981cb7f	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/enlight97/powerup2.zip	2ea602bf40e4efa38f5adb8901a61072a231bed16788c8b99a651cf1e0e2811d	2000-07-28T18:05:29Z	20060508120300	457680	ok	7562c5-6fbd0-3981cb69	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/enlight97/realactn.zip	84d121284b55cd9d58dbd43ef9f748531e68f1f2f5cb9baa7cdc59add5445829	2000-07-28T18:05:31Z	20060508120412	25874	ok	7562c1-6512-3981cb6b	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/enlight97/s4b.zip	b9f0294bc2077aa27fa072a5403f659deeeb406b4a32c4418815c294acb26918	2000-07-28T18:02:31Z	20060508120320	177572	ok	7562ce-2b5a4-3981cab7	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/funtop98/5elment.zip	4b11c5a9d0f88faa1d9c4511be4308b62b26c55311d6285fb6377fae83b1b3e2	2000-07-28T18:05:58Z	20070808155250	93165	ok	3ff022-16bed-3981cb86	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/adrenalz.zip	5857eb20b00aa2e01de572513e5e1d770d98972c161a7b515c2048a954c7b4d3	2000-07-28T18:06:04Z	20070808151231	101755	ok	3ff01f-18d7b-3981cb8c	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/airspace.zip	6e766ceb4d5010065d260299723d834aec41b1229ab929fb9815e8e16cf70554	2000-07-28T18:06:06Z	20070808150928	26760	ok	3ff028-6888-3981cb8e	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/blame.zip	7a404dfd1c37ca15a32399aac94f3ef1e9e9e24ec572fcb7840c62ea249f687a	2000-07-28T18:06:28Z	20070808151052	215081	ok	3ff02b-34829-3981cba4	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/boom.zip	75f5f98178496efe212e4a944c5570175d4c8d26b9f68738f8b2ff96c41e4892	2000-07-28T18:06:14Z	20070808155219	104768	ok	3ff026-19940-3981cb96	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/cr_love.zip	d7ec718b05dbec0982342f424370ad4d921d015326ecba9332667e4db4ba014c	2000-07-28T18:06:34Z	20070808151036	78083	ok	3ff024-13103-3981cbaa	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/emergenc.zip	7936ad513ff34493e5b4d0ed65d6b51a8c0d3c5937d9204ca06ee0712d7115f2	2000-07-28T18:06:37Z	20070808151243	53794	ok	3ff01a-d222-3981cbad	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/enthropy.zip	aef674e1ae4931a6f5296e2ce5e198039109c56e98ccb72aee3637c8aa5cbeca	2000-07-28T18:06:43Z	20070808151137	87880	ok	3ff01d-15748-3981cbb3	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/forever_final.zip	60df7ec7d6f04ffdfcc22a2206fadf4b37787d9fc62d8993f84ab143f2756366	2000-07-28T18:10:13Z	20070808150910	288727	ok	3ff019-467d7-3981cc85	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98dem1.zip	05f25f6121458019382236ba57215a6f515856e81aba7bf4f6b3bb6e38a94877	2000-07-28T18:07:10Z	20070808151318	393003	ok	3ff025-5ff2b-3981cbce	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98dem2.zip	53a3cffbec61804d098ef5d1a1bf9a458fb1901da2b9542a77344ebb38f3d32d	2000-07-28T18:07:44Z	20070808151210	495666	ok	3ff016-79032-3981cbf0	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98dem3.zip	a621f079cd944e360966d5808872340b28c0890542618ba03481d03364593485	2000-07-28T18:08:13Z	20070808151119	422000	ok	3ff023-67070-3981cc0d	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98gfx.zip	3165109bdb7ff5a5689e776357278fdd17f74a7c443deac87e4267304374d53f	2000-07-28T18:08:31Z	20070808150957	261847	ok	3ff02c-3fed7-3981cc1f	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98in4k.zip	d8e57469696da320e6a2b1034922ea7c2fef77dbd01d1d93fe58961ecf0585ff	2000-07-28T18:08:35Z	20070808155118	63998	ok	3ff02a-f9fe-3981cc23	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98mus-.zip	a8683e9fb69c807fdb6dd056fbc28d84a0e9f2dedea17a82f1237faede5e9ecf	2000-07-28T18:08:42Z	20070808155204	102109	ok	3ff027-18edd-3981cc2a	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/ft98res.txt	a4f7f8ab650eea86f03d863d4ea35be4276eb3e554f2643b76008b56c74ef4a4	2000-07-28T18:08:43Z	20080906113917	10009	ok	3ff020-2719-3981cc2b	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-22
www.ramsoft.bbk.org/demos/funtop98/funtasy.zip	179d8cbd90b47fcfef9fe769d3c7728f50e5d8d7b3c4ec4b137a914f3d8439fe	2000-07-28T18:08:56Z	20070808151153	204654	ok	3ff018-31f6e-3981cc38	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/garlic.zip	b3785de3662fd4050fde8e6301aed35b5472c93c5e76598544e0d794e1c16d8d	2000-07-28T18:09:01Z	20070808151306	54484	ok	3ff01e-d4d4-3981cc3d	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/katharss.zip	159beb3966675772f7aa4ff28c4f141d94cf7cd775ef1151b4b9ecf1f7257686	2000-07-28T18:09:05Z	20070808155303	70266	ok	3ff029-1127a-3981cc41	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/morbid_v.zip	51b0c70fa4d8f5bb639ba122102a314e1f292e59871ff862ab6aa3ce3d1f0848	2000-07-28T18:09:07Z	20070808150944	29347	ok	3ff021-72a3-3981cc43	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/refresh.zip	fe7bc9524f7c6195a8fa779ec00b0217bf37c5b52c947fb47cab6c0406c0bf3c	2000-07-28T18:09:53Z	20070808151015	476119	ok	3ff01b-743d7-3981cc71	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/tv-x.zip	d2da89404cfada64c423555e82724c4fc01448a4355014451fa0be0f02e86f21	2000-07-28T18:09:17Z	20070808155235	133067	ok	3ff017-207cb-3981cc4d	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/funtop98/tyranny.zip	6a45821e0c6e7bee27965bd37db197b460986f8b24de4ae7009025504c621a62	2000-07-28T18:09:21Z	20060508115527	62996	ok	3ff01c-f614-3981cc51	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/pdx99/pdx_16kb.zip	633d90422f2f10fcce9731c64de9e200098c3b23e2f00c268b3e6181a89b10c6	2000-07-28T18:01:57Z	20060508120745	45867	ok	885df7-b32b-3981ca95	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/pdx99/pdx_4kb.zip	4f7719f8386b905b692baebe3b39997790a0f8c7fae8a9696fdebcffe72bd3ce	2000-07-28T18:01:58Z	20060508120807	4624	ok	885df6-1210-3981ca96	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/pdx99/pdx_ay.zip	d708bbd1cb605d186249ec2152bef7ef2401d5f6a20827aea4439ef71ae3b0aa	2000-07-28T18:02:00Z	20060508120757	39641	ok	885df5-9ad9-3981ca98	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/pdx99/pdx_demo.zip	c436d3ada9bfce4288a97aeef908f9a5be190751bfdc604b982180e74f2e5840	2000-07-28T18:02:13Z	20060508120826	191573	ok	885df4-2ec55-3981caa5	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/pdx99/pdx_gfx.zip	253132fdf9b8a1ddea48f2c7d2dd5b5a2e1f771eb3a3fa0e3ae4bd19829b9800	2000-07-28T18:02:18Z	20060508120813	69644	ok	885df9-1100c-3981caaa	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-15
www.ramsoft.bbk.org/demos/vtxplg11.zip	fb5474fc3e43b12a318a7128835923730da77682c9de7741fffadd0d7ebbf6da	2000-07-28T17:59:22Z	20070717181343	36861	ok	586a06-8ffd-3981c9fa	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/demos/vtxprc06.zip	18d84b69476df4a739fb55cf50a7c91ec7a18228326e34aa501a99adfa91a548	2000-07-28T17:59:24Z	20070717181221	18871	ok	586a05-49b7-3981c9fc	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/doxy98.html	31aaa7fbc6cb6422696484ce96ef636336e3b1989ca4646badce6fce25e26b26	2001-02-20T22:28:35Z	20080512024018	4792	ok	57eb3-12b8-3a92ef93	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-22
www.ramsoft.bbk.org/doxy99.html	b977a0665eb6f661bf8ba12e1672c2e19ccf3a844c4ca9ac16deceed824f0d7e	2001-02-20T22:28:38Z	20080514034516	3586	ok	57eb4-e02-3a92ef96	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-22
www.ramsoft.bbk.org/e97.html	5a0e9692a5d6ab2ac3586ec493dd9e47e1de3fcf4e74d370faf657d07c2ba170	2001-02-20T22:28:42Z	20070717181359	5436	ok	57eb5-153c-3a92ef9a	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul.html	c8efcb43e794bd3444624fef8b40f39d9c715f93e3939b0dc70c57336bae9a62	2000-07-28T17:59:10Z	20080509124406	14690	ok	57eb6-3962-3981c9ee	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-22
www.ramsoft.bbk.org/emul/FdInstall.exe	a0d3ea3d5e3e8cc084acae43e993127153dcfcd6c026318791de591843fc1dc3	2005-05-01T11:52:15Z	20070717180656	17408	ok	40f018-4400-4274c2ef	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/csdpmi5b.zip	988f23668047f38f949b63a1753e701bc68616fc21189bbcb725bab51a90c8a4	2001-03-15T22:57:12Z	20070717180137	54550	ok	40eff9-d516-3ab148c8	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/hdfutils.zip	0eb55d416d8c9d3dde312414533a669159a7436bcb5eafb88ef5bfa7aef10382	2001-04-11T10:13:25Z	20070717180855	8958	ok	40efdd-22fe-3ad42e45	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-b13-amd.zip	a805619d193f3836daaa8be2ad63c6fe8bd0d04a63a394b1014e89da8b068af5	2002-09-10T09:42:59Z	20061229113812	748324	ok	40f002-b6b24-3d7dbea3	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-b13-i686.zip	6df6d1cc1d2d7374a48e41938b6d13ee9884dc5e7208e05069c3a66141c3df41	2002-09-10T09:33:16Z	20060929061010	734137	ok	40f001-b33b9-3d7dbc5c	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-b13-pent.zip	0c36ecff9e2c2c7f6ba8fae397b1aa0fa64d1c8850288b508cb181bb58ee7c16	2002-09-10T09:38:28Z	20070101022447	754958	ok	40f008-b850e-3d7dbd94	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-latest.zip	c7dcaeae848bc48f77924be10f2e79b1062223c1fac19b5e0482b5a9e73f7885	2006-08-23T12:06:03Z	20070717180452	244949	ok	40f009-3bcd5-44ec44ab	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-r14b-amd.zip	72499fb48fd745dc311f5dbc1735d387dc8ffd22904696939ee2d5bbb44ffe19	2004-11-06T11:17:43Z	20070717180927	856891	ok	40f013-d133b-418cb2d7	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-r14b-i686.zip	f641430f3b80322af4ed36dcef0079d07a3bb330044d8021265e671ff8a6789f	2004-11-06T11:18:05Z	20070717180716	842216	ok	40f010-cd9e8-418cb2ed	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rs32-r14b-pent.zip	d37cc80a66dbdd9712043ffef2270e44c5568be2d4750fba5c1085dd361bff12	2004-11-06T11:18:42Z	20070717181008	862992	ok	40f014-d2b10-418cb312	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rsdos-latest.zip	ec28e5eb8a1c74fcfb8c7ad440753ad549fcbef980795ce7cc404edfe6c786e0	2003-11-10T11:38:12Z	20060511222254	559545	ok	40f007-889b9-3faf78a4	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rspec-b10-pent.zip	0510cb6a68afe97be8a12dff3b6feb34e538f2f6944b5bf145275a401951215f	2001-03-15T23:18:40Z	20010606000841	548900	ok	42477-86024-3ab14dd0	Apache/1.3.12 Ben-SSL/1.41 (Unix) mod_layout/2.5 PHP/4.0.1pl2 mod_perl/1.24
www.ramsoft.bbk.org/emul/rspec-b13-amd.zip	12d3db1deff5eb11e5c2b96bf95d5e9e372b8b5c93feb4d91545688c88e344e4	2002-09-10T01:16:39Z	20070101175156	708005	ok	40f006-acda5-3d7d47f7	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rspec-b13-i686.zip	8b3c004916eec714129c63f434c674b926ac898a08ac75ad95807a073025e3a9	2002-09-10T01:08:30Z	20070101070542	691740	ok	40f005-a8e1c-3d7d460e	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rspec-b13-pent.zip	5a02aad9fe164fc2090599543c6dde2bb2c524b7a530bef7d6ebfe755d82a3c5	2002-09-10T00:55:19Z	20061229113327	714051	ok	40f004-ae543-3d7d42f7	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
www.ramsoft.bbk.org/emul/rspec-b6-i686.zip	c33c8987f2ba29acc50e584a689926233ca2c40e54007ceebfb6c9dbe7722b8f	2000-07-28T18:25:11Z	20000818051155	341276	cdx-digest-differs	7b23b-5351c-3981d007	Apache/1.3.12 Ben-SSL/1.41 (Unix) mod_layout/1.9 PHP/4.0.1pl2 mod_perl/1.24
www.ramsoft.bbk.org/emul/rspec-b6-k6.zip	69880ea5966dcecc5c85d3ae6e566fa7a54eded0fcf904280a24be6d890c9ed8	2000-07-28T18:24:11Z	20000818051144	346106	cdx-digest-differs	7b238-547fa-3981cfcb	Apache/1.3.12 Ben-SSL/1.41 (Unix) mod_layout/1.9 PHP/4.0.1pl2 mod_perl/1.24
www.ramsoft.bbk.org/emul/rspec-b6-pent.zip	b84ea0cc6f5e248b8157e62f7c3bc05eaab17fdf2e8b7d00e076e4c80be6a1d7	2000-07-28T18:24:47Z	20000818051215	352129	cdx-digest-differs	7b23a-55f81-3981cfef	Apache/1.3.12 Ben-SSL/1.41 (Unix) mod_layout/1.9 PHP/4.0.1pl2 mod_perl/1.24
www.ramsoft.bbk.org/emul/rspec-r14b-amd.zip	d0ebe59cf75d53ca24cdcf6a115b953efc3dda88c9984e4d3a38fa4a836c48d0	2004-11-12T00:49:13Z	20070717180747	715030	ok	40f015-ae916-41940889	Apache/1.3.33 (Debian GNU/Linux) PHP/4.3.10-16
